User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005553,P00243942,M,36-45,3,C,3,0,1,2.0,15.0,13434
1005555,P00327642,M,0-17,10,B,2,0,18,,,2718
1005555,P00038442,M,0-17,10,B,2,0,1,,,12896
1005555,P00192742,M,0-17,10,B,2,0,11,16.0,,4664
1005556,P00123842,M,46-50,6,A,0,0,11,15.0,,4448
1005556,P00223242,M,46-50,6,A,0,0,5,14.0,,6103
1005556,P00273542,M,46-50,6,A,0,0,8,14.0,,7075
1005557,P00279442,M,36-45,14,C,1,1,16,,,15080
1005559,P00148642,M,51-55,1,C,1,1,6,10.0,13.0,17216
1005561,P00289342,F,26-35,3,C,0,1,5,8.0,14.0,6712
1005561,P00268442,F,26-35,3,C,0,1,8,17.0,,8317
1005562,P00100442,F,36-45,1,C,4+,0,2,4.0,5.0,10987
1005570,P00117942,M,26-35,1,B,3,0,5,15.0,,6167
1005570,P00112442,M,26-35,1,B,3,0,6,8.0,,16021
1005571,P00075642,F,26-35,9,C,2,0,4,5.0,,2462
1005573,P00188942,F,36-45,1,B,1,1,8,,,7441
1005573,P00178342,F,36-45,1,B,1,1,8,,,7441
1005573,P00118942,F,36-45,1,B,1,1,8,,,7441
1005575,P00061842,M,36-45,7,C,2,0,5,,,6465
1005575,P00262242,M,36-45,7,C,2,0,1,11.0,16.0,12618
1005580,P00244142,M,46-50,7,B,4+,0,1,2.0,15.0,13147
1005583,P00262342,M,55+,15,B,2,1,15,16.0,,13087
1005584,P00245642,F,51-55,0,A,4+,0,5,11.0,12.0,5862
1005585,P00229742,M,26-35,4,A,4+,0,1,16.0,,13540
1005585,P00211242,M,26-35,4,A,4+,0,8,12.0,,6767
1005595,P00113242,M,26-35,20,B,1,0,1,6.0,8.0,15694
1005596,P00177542,M,36-45,12,B,1,0,1,8.0,,13928
1005596,P00195042,M,36-45,12,B,1,0,6,8.0,14.0,15894
1005598,P00101742,M,18-25,4,C,1,0,12,14.0,,1563
1005599,P00029442,M,36-45,7,A,1,0,8,14.0,,7020
1005600,P00156442,F,46-50,0,C,1,0,8,,,7940
1005601,P00065442,M,36-45,1,A,2,1,8,16.0,,7230
1005605,P00085742,F,18-25,2,A,0,0,4,8.0,,2228
1005605,P00266842,F,18-25,2,A,0,0,5,,,5819
1005605,P00355142,F,18-25,2,A,0,0,1,15.0,,12293
1005607,P00156742,M,18-25,4,C,2,0,5,6.0,8.0,6566
1005616,P00126542,M,46-50,1,C,3,0,8,,,7928
1005617,P00273742,M,26-35,14,C,0,0,1,17.0,,12006
1005619,P00282042,F,18-25,4,C,0,0,5,15.0,,6482
1005621,P00253042,M,26-35,7,A,1,0,8,,,7271
1005623,P00115542,M,26-35,11,B,2,1,8,,,7371
1005625,P00152742,M,26-35,1,C,3,1,5,,,6331
1005626,P00111142,M,55+,16,B,3,0,1,15.0,16.0,14669
1005627,P00004342,M,26-35,0,A,4+,1,8,,,7217
1005630,P00335442,M,36-45,17,B,1,0,1,15.0,,12581
1005631,P00118142,M,36-45,12,C,3,0,8,17.0,,8459
1005635,P00105642,F,36-45,9,B,3,1,8,,,7472
1005636,P00036842,M,26-35,7,A,0,1,1,14.0,16.0,12699
1005636,P00259142,M,26-35,7,A,0,1,5,,,5798
1005636,P00313342,M,26-35,7,A,0,1,5,,,5798
1005636,P00346142,M,26-35,7,A,0,1,1,15.0,,12272
1005636,P00339342,M,26-35,7,A,0,1,1,,,12790
1005636,P00234542,M,26-35,7,A,0,1,5,,,5798
1005643,P00084842,F,36-45,1,A,3,1,8,16.0,,7269
1005643,P00298442,F,36-45,1,A,3,1,16,,,14584
1005643,P00331942,F,36-45,1,A,3,1,5,,,5908
1005643,P00212742,F,36-45,1,A,3,1,5,,,5908
1005645,P00317942,M,26-35,2,B,3,0,8,16.0,,7391
1005645,P00339542,M,26-35,2,B,3,0,1,,,13021
1005646,P00259342,M,18-25,4,C,2,0,5,9.0,,6454
1005647,P00044442,M,18-25,1,C,2,0,1,16.0,,13972
1005648,P00251242,M,26-35,17,C,1,0,5,11.0,,6229
1005648,P00044442,M,26-35,17,C,1,0,1,16.0,,14059
1005653,P00260042,M,51-55,1,B,1,0,5,8.0,,6621
1005654,P00204342,M,26-35,4,A,3,1,15,16.0,,12661
1005655,P00145042,F,26-35,6,C,0,0,1,2.0,5.0,14245
1005658,P00184442,M,55+,0,B,3,1,1,6.0,8.0,15871
1005662,P00110742,M,0-17,10,C,2,0,1,2.0,8.0,15065
1005663,P00249742,F,36-45,20,B,4+,0,1,15.0,18.0,8734
1005663,P00115142,F,36-45,20,B,4+,0,1,8.0,17.0,15698
1005664,P00139542,M,18-25,4,C,4+,0,5,,,6344
1005670,P00241642,M,18-25,4,B,4+,0,1,2.0,11.0,12907
1005675,P00019342,M,36-45,14,A,2,0,1,6.0,15.0,12333
1005675,P00006942,M,36-45,14,A,2,0,1,5.0,6.0,13531
1005675,P00205442,M,36-45,14,A,2,0,5,8.0,14.0,6330
1005675,P00015942,M,36-45,14,A,2,0,6,10.0,13.0,16663
1005675,P00025442,M,36-45,14,A,2,0,1,2.0,9.0,14409
1005675,P00149942,M,36-45,14,A,2,0,5,14.0,,6069
1005677,P00240442,M,26-35,1,A,3,0,6,16.0,,15765
1005677,P00302442,M,26-35,1,A,3,0,5,6.0,,6098
1005679,P00221142,M,36-45,2,C,4+,1,1,,,13399
1005682,P00021742,M,18-25,0,B,2,0,5,,,5951
1005682,P00165742,M,18-25,0,B,2,0,8,16.0,,7313
1005682,P00076442,M,18-25,0,B,2,0,1,2.0,,14092
1005682,P00053542,M,18-25,0,B,2,0,1,,,12943
1005684,P00336942,M,18-25,16,A,1,0,5,,,5823
1005686,P00280342,M,55+,16,A,1,1,16,,,14762
1005686,P00138542,M,55+,16,A,1,1,5,6.0,,6307
1005686,P00000442,M,55+,16,A,1,1,5,8.0,,6499
1005686,P00115942,M,55+,16,A,1,1,8,17.0,,8062
1005689,P00214842,M,26-35,0,B,3,0,14,,,12680
1005689,P00111742,M,26-35,0,B,3,0,15,,,15260
1005689,P00117742,M,26-35,0,B,3,0,8,,,7425
1005689,P00330642,M,26-35,0,B,3,0,5,,,6025
1005692,P0098142,F,26-35,7,C,1,0,8,14.0,,7504
1005692,P00250242,F,26-35,7,C,1,0,5,,,6422
1005693,P00287442,F,26-35,4,B,1,0,8,,,7447
1005693,P00317442,F,26-35,4,B,1,0,1,8.0,,13878
1005698,P00111042,M,36-45,14,B,3,0,15,,,15352
1005698,P00313342,M,36-45,14,B,3,0,5,,,6117
1005698,P00014542,M,36-45,14,B,3,0,8,,,7517
1005705,P00323442,F,18-25,4,B,4+,0,5,9.0,,6131
1005705,P0096942,F,18-25,4,B,4+,0,3,4.0,,9388
1005716,P00248142,M,0-17,10,C,4+,0,5,,,6290
1005717,P00219142,M,26-35,0,B,3,1,5,,,5960
1005717,P00303242,M,26-35,0,B,3,1,5,8.0,,6372
1005720,P00289842,M,26-35,0,A,0,0,1,16.0,,13500
1005720,P00321942,M,26-35,0,A,0,0,5,,,5851
1005722,P0097142,M,26-35,20,A,2,1,12,,,1009
1005722,P00315042,M,26-35,20,A,2,1,8,,,7238
1005722,P00332042,M,26-35,20,A,2,1,8,16.0,,7200
1005722,P00343542,M,26-35,20,A,2,1,8,11.0,,6036
1005722,P00087042,M,26-35,20,A,2,1,10,14.0,16.0,19621
1005724,P00120242,M,26-35,15,B,2,1,8,,,7379
1005725,P00289842,M,18-25,2,C,0,0,1,16.0,,13957
1005728,P00226642,F,36-45,20,C,3,0,5,6.0,,6750
1005729,P00212442,M,18-25,10,C,1,0,11,16.0,,5091
1005732,P00057942,F,26-35,11,C,4+,1,1,2.0,6.0,12829
1005734,P00350942,F,26-35,14,B,4+,1,3,4.0,5.0,10268
1005738,P00051442,M,26-35,12,A,1,1,8,17.0,,7792
1005738,P00125342,M,26-35,12,A,1,1,11,,,4388
1005738,P00246942,M,26-35,12,A,1,1,17,,,9788
1005744,P00083942,F,26-35,4,A,2,0,12,14.0,,1148
1005746,P00313242,M,18-25,15,B,2,0,8,,,7379
1005747,P00210642,M,26-35,0,B,4+,1,8,14.0,,7050
1005750,P00182242,M,18-25,1,A,1,0,1,5.0,6.0,13367
1005750,P00084942,M,18-25,1,A,1,0,5,8.0,,6207
1005753,P00278642,M,18-25,17,C,0,0,5,,,6336
1005754,P00086342,F,18-25,1,A,2,0,8,,,7233
1005755,P00005942,F,36-45,2,B,1,0,2,4.0,9.0,10931
1005755,P00167842,F,36-45,2,B,1,0,5,,,6109
1005758,P00159442,F,51-55,1,C,2,0,5,8.0,,7029
1005758,P00212942,F,51-55,1,C,2,0,5,,,6616
1005759,P00046742,F,26-35,1,A,2,0,1,2.0,15.0,12868
1005759,P00049442,F,26-35,1,A,2,0,1,8.0,,13730
1005759,P00188242,F,26-35,1,A,2,0,8,14.0,,6981
1005759,P00169642,F,26-35,1,A,2,0,5,,,5899
1005761,P00254642,M,26-35,20,B,1,1,5,8.0,,6393
1005761,P00033542,M,26-35,20,B,1,1,5,,,5981
1005762,P00274642,F,36-45,6,A,2,1,4,5.0,,1937
1005763,P00001742,F,26-35,1,A,1,1,8,14.0,,6907
1005763,P00241142,F,26-35,1,A,1,1,8,,,7225
1005767,P00315542,M,26-35,2,B,0,0,5,,,6005
1005767,P00182742,M,26-35,2,B,0,0,1,2.0,14.0,14249
1005770,P00223942,M,26-35,0,C,3,1,5,8.0,,6741
1005770,P00235642,M,26-35,0,C,3,1,8,16.0,,7690
1005771,P00266642,M,26-35,7,A,1,0,1,8.0,9.0,14399
1005774,P00320842,M,18-25,4,A,2,1,1,4.0,9.0,8911
1005776,P00070042,M,18-25,12,B,3,1,1,2.0,16.0,12867
1005779,P00302742,M,26-35,5,A,1,0,8,,,7267
1005780,P00132042,M,18-25,17,B,1,0,13,16.0,,585
1005782,P00251242,F,36-45,0,C,4+,0,5,11.0,,6318
1005786,P00307642,M,26-35,6,B,1,1,5,6.0,,6176
1005788,P00074442,M,26-35,0,A,4+,0,1,16.0,,13533
1005788,P00070442,M,26-35,0,A,4+,0,1,15.0,,12358
1005788,P00197142,M,26-35,0,A,4+,0,5,,,5883
1005788,P00196942,M,26-35,0,A,4+,0,5,11.0,,5702
1005788,P00022842,M,26-35,0,A,4+,0,5,,,5883
1005788,P00179842,M,26-35,0,A,4+,0,11,,,4456
1005792,P00184942,M,26-35,17,B,1,1,1,8.0,17.0,15506
1005795,P00216342,M,26-35,1,A,1,1,3,4.0,5.0,10038
1005795,P00269442,M,26-35,1,A,1,1,11,15.0,,4250
1005795,P00251842,M,26-35,1,A,1,1,1,15.0,16.0,14145
1005795,P00259342,M,26-35,1,A,1,1,5,9.0,,5920
1005795,P00077942,M,26-35,1,A,1,1,5,,,5795
1005795,P00132442,M,26-35,1,A,1,1,16,,,14471
1005795,P00320042,M,26-35,1,A,1,1,1,8.0,,13625
1005798,P00120342,M,36-45,0,C,2,1,5,17.0,,6871
1005801,P00080342,M,26-35,16,B,3,0,1,6.0,8.0,15703
1005801,P00135742,M,26-35,16,B,3,0,6,8.0,,16049
1005806,P00276242,F,51-55,1,B,2,0,8,17.0,,8224
1005809,P00191642,M,26-35,7,C,4+,0,3,4.0,12.0,10251
1005809,P00265142,M,26-35,7,C,4+,0,3,12.0,,9973
1005811,P00118042,M,18-25,4,B,3,0,8,,,7367
1005812,P00222642,F,26-35,7,A,1,1,5,,,5837
1005812,P00065342,F,26-35,7,A,1,1,2,15.0,,10367
1005812,P00085442,F,26-35,7,A,1,1,12,14.0,,1080
1005822,P00125342,F,36-45,4,C,1,0,11,,,5055
1005823,P00057742,M,26-35,12,B,1,0,2,8.0,18.0,12577
1005823,P00284742,M,26-35,12,B,1,0,5,12.0,,6273
1005824,P00129842,M,18-25,12,B,1,0,6,8.0,15.0,14613
1005824,P00034042,M,18-25,12,B,1,0,1,2.0,16.0,12916
1005824,P00085442,M,18-25,12,B,1,0,12,14.0,,1209
1005824,P00190042,M,18-25,12,B,1,0,3,4.0,5.0,10209
1005824,P00073642,M,18-25,12,B,1,0,8,,,7365
1005824,P00176442,M,18-25,12,B,1,0,8,,,7365
1005826,P00315642,M,18-25,4,A,2,1,8,13.0,,7202
1005826,P00251442,M,18-25,4,A,2,1,5,,,5743
1005830,P00329742,F,18-25,4,C,0,0,6,16.0,,16230
1005831,P00178042,M,26-35,1,A,2,1,8,14.0,,6885
1005831,P00114342,M,26-35,1,A,2,1,1,8.0,17.0,15333
1005831,P00111042,M,26-35,1,A,2,1,15,,,15037
1005831,P00046742,M,26-35,1,A,2,1,1,2.0,15.0,12771
1005831,P0097342,M,26-35,1,A,2,1,1,15.0,16.0,14154
1005831,P00045542,M,26-35,1,A,2,1,5,14.0,,5913
1005831,P00045842,M,26-35,1,A,2,1,5,14.0,,5913
1005837,P00045842,M,26-35,7,B,0,1,5,14.0,,6058
1005838,P00222242,F,46-50,7,B,0,1,1,2.0,13.0,12437
1005838,P00209842,F,46-50,7,B,0,1,5,8.0,,6523
1005841,P00033942,F,36-45,7,A,4+,1,5,,,5927
1005841,P00321742,F,36-45,7,A,4+,1,5,8.0,17.0,6339
1005841,P00270942,F,36-45,7,A,4+,1,1,2.0,15.0,12895
1005846,P00121342,M,46-50,16,C,1,1,1,5.0,18.0,14979
1005847,P00216742,F,18-25,4,B,2,0,5,,,5990
1005848,P00243342,M,51-55,20,A,0,1,11,,,4593
1005853,P00129342,M,51-55,19,C,1,1,1,5.0,15.0,12011
1005854,P00049942,M,46-50,7,B,0,1,11,15.0,,4535
1005854,P00216342,M,46-50,7,B,0,1,3,4.0,5.0,10323
1005854,P00102142,M,46-50,7,B,0,1,13,16.0,,690
1005854,P00022542,M,46-50,7,B,0,1,5,,,6080
1005854,P00313642,M,46-50,7,B,0,1,6,10.0,,17211
1005856,P00128942,F,26-35,7,B,3,1,1,11.0,,13801
1005856,P00115642,F,26-35,7,B,3,1,8,14.0,,7085
1005857,P00265142,F,46-50,2,B,2,0,3,12.0,,9741
1005857,P00223142,F,46-50,2,B,2,0,5,,,6183
1005857,P00035542,F,46-50,2,B,2,0,3,4.0,12.0,10019
1005861,P00116842,F,51-55,1,B,1,1,2,5.0,8.0,13474
1005865,P00125942,M,26-35,17,C,4+,0,1,2.0,15.0,13403
1005867,P00250842,F,46-50,3,C,1,1,8,,,7880
1005872,P00042942,M,26-35,17,C,1,1,1,15.0,,12819
1005874,P00212042,M,26-35,4,B,1,0,13,15.0,,555
1005874,P00110742,M,26-35,4,B,1,0,1,2.0,8.0,14808
1005874,P00105142,M,26-35,4,B,1,0,1,2.0,15.0,12985
1005875,P00327842,M,26-35,4,C,1,0,8,16.0,,7747
1005878,P00105542,F,26-35,0,A,4+,1,8,,,7247
1005880,P00284642,M,26-35,1,A,1,1,5,8.0,,6207
1005880,P00110042,M,26-35,1,A,1,1,5,14.0,,5905
1005880,P00049442,M,26-35,1,A,1,1,1,8.0,,13625
1005881,P00237542,M,36-45,17,B,1,0,1,15.0,16.0,14457
1005887,P00209842,F,36-45,20,C,3,1,5,8.0,,6875
1005888,P00057542,M,26-35,20,B,1,0,3,4.0,5.0,10290
1005888,P00129842,M,26-35,20,B,1,0,6,8.0,15.0,14694
1005890,P00113242,M,36-45,20,C,3,0,1,6.0,8.0,16146
1005890,P00107542,M,36-45,20,C,3,0,8,,,7897
1005890,P00232842,M,36-45,20,C,3,0,8,,,7897
1005890,P00248942,M,36-45,20,C,3,0,1,6.0,14.0,15829
1005894,P00325542,M,36-45,0,C,1,0,18,,,3258
1005896,P00141942,M,26-35,0,A,4+,0,5,8.0,14.0,6254
1005896,P00027042,M,26-35,0,A,4+,0,5,14.0,,5993
1005915,P00182142,M,18-25,4,C,0,0,1,5.0,6.0,13884
1005915,P00120642,M,18-25,4,C,0,0,5,,,6312
1005915,P00234842,M,18-25,4,C,0,0,5,6.0,16.0,6562
1005916,P00051842,M,51-55,20,B,1,1,4,8.0,,2587
1005916,P00245642,M,51-55,20,B,1,1,5,11.0,12.0,5929
1005916,P00100042,M,51-55,20,B,1,1,6,10.0,,17309
1005917,P00304642,F,51-55,1,A,2,1,2,14.0,15.0,10402
1005917,P00120142,F,51-55,1,A,2,1,5,,,6031
1005920,P00205442,F,26-35,1,C,2,0,5,8.0,14.0,6790
1005924,P00127942,M,36-45,0,B,0,1,1,2.0,5.0,13834
1005927,P00351342,M,36-45,14,B,4+,1,1,2.0,16.0,13011
1005931,P00289242,F,18-25,7,A,3,0,1,8.0,,13683
1005933,P00249542,M,26-35,2,C,3,1,1,5.0,15.0,11798
1005939,P00176542,F,46-50,15,C,1,1,8,14.0,17.0,8156
1005947,P00105342,F,46-50,16,B,1,1,1,2.0,15.0,13104
1005948,P00065342,M,55+,13,B,0,0,2,15.0,,10819
1005950,P00148442,M,26-35,4,B,2,1,2,16.0,,12441
1005950,P00111942,M,26-35,4,B,2,1,8,17.0,,7935
1005952,P00287842,F,46-50,1,C,4+,1,8,18.0,,7869
1005954,P00254342,M,46-50,11,A,2,1,5,11.0,,5772
1005954,P00177742,M,46-50,11,A,2,1,8,,,7353
1005954,P00086842,M,46-50,11,A,2,1,14,16.0,,14210
1005955,P00284042,F,26-35,7,A,1,0,8,17.0,,7879
1005955,P00223942,F,26-35,7,A,1,0,5,8.0,,6315
1005956,P00058042,F,18-25,4,B,2,0,8,16.0,,7351
1005957,P00168742,M,18-25,20,B,1,1,1,5.0,,10934
1005957,P00196042,M,18-25,20,B,1,1,4,9.0,15.0,2384
1005958,P00003642,M,46-50,14,C,1,0,8,,,7935
1005960,P00120642,F,46-50,0,C,1,1,5,,,6475
1005961,P00267942,F,46-50,0,A,3,0,8,14.0,,7119
1005961,P00212842,F,46-50,0,A,3,0,8,16.0,,7399
1005963,P00121142,M,26-35,15,A,0,0,8,,,7278
1005963,P00250642,M,26-35,15,A,0,0,11,,,4452
1005963,P00046742,M,26-35,15,A,0,0,1,2.0,15.0,12847
1005964,P00307542,M,18-25,5,B,1,0,1,15.0,,12427
1005964,P00101842,M,18-25,5,B,1,0,6,16.0,,15841
1005964,P00293042,M,18-25,5,B,1,0,8,,,7352
1005965,P00298442,M,26-35,17,C,1,0,16,,,15086
1005971,P00003442,M,36-45,7,C,1,0,4,5.0,8.0,2981
1005974,P00086342,F,26-35,1,C,0,1,8,,,7736
1005974,P00022442,F,26-35,1,C,0,1,8,16.0,,7699
1005974,P00165942,F,26-35,1,C,0,1,8,,,7736
1005986,P00058442,F,55+,1,B,4+,1,5,14.0,,6374
1005989,P00220442,F,0-17,10,C,3,0,5,14.0,,6422
1005990,P00193542,F,26-35,20,B,1,1,1,2.0,,14152
1005995,P00117942,F,36-45,1,C,2,1,5,15.0,,6559
1005995,P00250942,F,36-45,1,C,2,1,11,16.0,,5179
1005995,P00128942,F,36-45,1,C,2,1,1,11.0,,14216
1005996,P00124642,F,26-35,0,B,1,1,16,,,14650
1005996,P00025142,F,26-35,0,B,1,1,13,16.0,,584
1005998,P00028842,M,18-25,4,B,4+,0,6,8.0,,15969
1006000,P00110842,M,46-50,17,B,2,1,1,2.0,5.0,13948
1006000,P00115542,M,46-50,17,B,2,1,8,,,7514
1006000,P00128042,M,46-50,17,B,2,1,1,5.0,18.0,14620
1006000,P00153142,M,46-50,17,B,2,1,1,8.0,,13945
1006000,P00034642,M,46-50,17,B,2,1,4,5.0,,2143
1006002,P00178142,M,51-55,0,C,1,1,8,17.0,,8486
1006002,P00349442,M,51-55,0,C,1,1,6,8.0,,16503
1006002,P00115342,M,51-55,0,C,1,1,5,8.0,14.0,6881
1006004,P00194342,F,26-35,15,C,2,0,3,4.0,,9827
1006005,P00324442,F,26-35,5,C,2,1,11,13.0,16.0,4617
1006006,P0095742,F,0-17,0,C,1,0,4,5.0,,2305
1006008,P00025442,M,18-25,4,A,4+,0,1,2.0,9.0,14276
1006010,P00233542,M,36-45,0,C,1,0,1,15.0,,12918
1006016,P00327542,M,46-50,1,B,1,1,5,,,6077
1006016,P00036242,M,46-50,1,B,1,1,5,8.0,,6489
1006016,P00114142,M,46-50,1,B,1,1,8,,,7476
1006016,P00178042,M,46-50,1,B,1,1,8,14.0,,7159
1006016,P00310342,M,46-50,1,B,1,1,6,8.0,,16070
1006019,P00058442,M,26-35,0,A,4+,0,5,14.0,,5993
1006021,P00153842,M,26-35,12,B,2,1,8,14.0,16.0,7639
1006023,P00147742,M,26-35,0,C,2,1,1,16.0,,13970
1006025,P00194542,F,26-35,1,B,1,0,8,14.0,,7124
1006025,P00013742,F,26-35,1,B,1,0,5,,,6042
1006025,P0095642,F,26-35,1,B,1,0,5,,,6042
1006028,P00127242,M,18-25,4,A,4+,0,1,16.0,,13474
1006033,P00121342,M,51-55,13,B,1,1,1,5.0,18.0,14670
1006035,P00213242,F,26-35,1,C,3,0,5,8.0,,6840
1006035,P00077942,F,26-35,1,C,3,0,5,,,6427
1006036,P00170442,F,26-35,15,B,4+,1,5,,,6026
1006036,P00042742,F,26-35,15,B,4+,1,5,14.0,,6136
1006036,P00284642,F,26-35,15,B,4+,1,5,8.0,,6439
1006036,P00033642,F,26-35,15,B,4+,1,5,8.0,,6439
1006036,P00110642,F,26-35,15,B,4+,1,5,,,6026
1006036,P0099042,F,26-35,15,B,4+,1,5,12.0,14.0,6003
1006036,P00282042,F,26-35,15,B,4+,1,5,15.0,,6166
1006036,P00161542,F,26-35,15,B,4+,1,2,15.0,16.0,8390
1006037,P00188442,F,46-50,1,C,4+,0,5,7.0,,7354
1006037,P00042242,F,46-50,1,C,4+,0,5,15.0,,6707
1006040,P00212142,M,26-35,6,B,2,0,8,,,7428
1000003,P00266542,M,26-35,15,A,3,0,2,16.0,,12385
1000005,P00278642,M,26-35,20,A,1,1,5,,,5830
1000005,P00146442,M,26-35,20,A,1,1,8,,,7230
1000005,P00252142,M,26-35,20,A,1,1,8,,,7230
1000010,P00142142,F,36-45,1,B,4+,1,1,2.0,15.0,13035
1000010,P00150342,F,36-45,1,B,4+,1,8,14.0,,7148
1000011,P00142342,F,26-35,1,C,1,0,5,,,6411
1000026,P00156442,M,26-35,7,B,2,1,8,,,7364
1000026,P00286742,M,26-35,7,B,2,1,1,16.0,,13614
1000026,P00313342,M,26-35,7,B,2,1,5,,,5965
1000026,P00300042,M,26-35,7,B,2,1,16,,,14640
1000030,P00332142,F,36-45,7,C,3,0,8,14.0,,7586
1000033,P00329442,M,46-50,3,A,1,1,5,8.0,,6343
1000034,P00052642,F,18-25,0,A,0,0,5,14.0,,5925
1000034,P00015842,F,18-25,0,A,0,0,1,14.0,16.0,12717
1000036,P00334242,M,26-35,3,B,0,0,1,8.0,,13837
1000036,P00142142,M,26-35,3,B,0,0,1,2.0,15.0,12975
1000042,P00173042,M,26-35,8,C,0,1,13,15.0,16.0,875
1000042,P00226442,M,26-35,8,C,0,1,11,15.0,,4774
1000043,P00240142,M,26-35,12,A,0,0,5,,,5873
1000048,P00073642,M,26-35,4,B,3,1,8,,,7367
1000048,P00000542,M,26-35,4,B,3,1,5,,,5967
1000048,P00182542,M,26-35,4,B,3,1,5,11.0,,5786
1000050,P00013942,F,26-35,2,A,1,1,5,,,5827
1000053,P00220142,M,26-35,0,B,1,0,1,15.0,,12484
1000053,P00286442,M,26-35,0,B,1,0,8,,,7409
1000053,P00129742,M,26-35,0,B,1,0,5,8.0,,6422
1000057,P00338542,M,18-25,19,C,2,0,1,,,13348
1000057,P00361942,M,18-25,19,C,2,0,1,2.0,15.0,13324
1000058,P00233942,M,26-35,2,B,3,0,1,15.0,,12504
1000058,P00113342,M,26-35,2,B,3,0,1,8.0,17.0,15560
1000058,P00227542,M,26-35,2,B,3,0,13,,,631
1000058,P00058342,M,26-35,2,B,3,0,3,4.0,,9411
1000058,P00016842,M,26-35,2,B,3,0,1,2.0,15.0,12998
1000061,P00351142,M,26-35,17,C,1,0,1,8.0,17.0,15940
1000062,P00108642,F,36-45,3,A,1,0,8,,,7360
1000062,P00085042,F,36-45,3,A,1,0,5,6.0,,6182
1000073,P00036842,M,18-25,4,A,4+,0,1,14.0,16.0,12726
1000073,P00108842,M,18-25,4,A,4+,0,5,15.0,,5965
1000081,P00331042,F,26-35,0,A,1,1,5,8.0,,6236
1000083,P00332242,F,26-35,2,C,1,0,1,16.0,,14062
1000084,P00025442,M,18-25,4,C,1,0,1,2.0,9.0,14771
1000086,P00295942,F,0-17,10,C,3,0,2,5.0,15.0,12127
1000090,P00004542,M,55+,13,C,1,0,5,8.0,,7078
1000090,P00013742,M,55+,13,C,1,0,5,,,6666
1000092,P00000842,F,18-25,4,B,1,0,2,4.0,,10243
1000092,P00147742,F,18-25,4,B,1,0,1,16.0,,13631
1000093,P00105342,M,26-35,17,B,1,1,1,2.0,15.0,12944
1000097,P00120142,F,36-45,3,C,3,0,5,,,6497
1000099,P00278642,F,0-17,10,C,1,0,5,,,6296
1000100,P00111142,M,36-45,17,C,4+,0,1,15.0,16.0,14851
1000103,P00304442,M,46-50,7,B,2,1,1,16.0,,13746
1000107,P00120342,M,46-50,18,C,4+,0,5,17.0,,7053
1000111,P00117442,M,36-45,15,C,3,0,5,14.0,,6598
1000112,P00120242,M,26-35,16,C,3,1,8,,,7758
1000117,P00241542,M,26-35,17,A,2,1,1,6.0,,11693
1000123,P00189642,M,36-45,9,B,4+,1,8,13.0,,7510
1000123,P00285742,M,36-45,9,B,4+,1,8,,,7450
1000127,P00317942,F,46-50,3,C,1,1,8,16.0,,7842
1000127,P00028842,F,46-50,3,C,1,1,6,8.0,,16474
1000127,P00163442,F,46-50,3,C,1,1,6,8.0,13.0,14505
1000128,P00080042,M,55+,6,A,1,1,5,14.0,,6177
1000131,P00170342,M,18-25,4,C,4+,0,1,15.0,,12819
1000136,P00046742,M,18-25,2,B,3,0,1,2.0,15.0,12932
1000137,P00277642,F,46-50,6,C,4+,1,2,3.0,10.0,12426
1000137,P00117542,F,46-50,6,C,4+,1,18,,,3324
1000139,P00183342,F,26-35,20,C,2,0,5,15.0,18.0,6075
1000139,P00339942,F,26-35,20,C,2,0,1,,,13446
1000143,P00015842,M,18-25,3,C,0,0,1,14.0,16.0,13211
1000146,P00101742,F,36-45,20,B,3,1,12,14.0,,1336
1000148,P00345842,M,51-55,17,B,3,1,2,8.0,14.0,10154
1000148,P00324742,M,51-55,17,B,3,1,2,9.0,14.0,11688
1000149,P0099442,M,26-35,1,B,2,1,6,8.0,,15947
1000149,P00000242,M,26-35,1,B,2,1,2,4.0,9.0,10775
1000151,P00289342,F,26-35,20,A,1,1,5,8.0,14.0,6232
1000151,P00051442,F,26-35,20,A,1,1,8,17.0,,7837
1000151,P00112242,F,26-35,20,A,1,1,5,8.0,14.0,6232
1000151,P00232442,F,26-35,20,A,1,1,5,,,5861
1000157,P00335242,M,36-45,16,A,1,0,5,8.0,,6367
1000162,P00248742,F,18-25,4,C,4+,0,5,,,6375
1000163,P00005942,M,18-25,4,A,1,0,2,4.0,9.0,10622
1000167,P00197042,F,26-35,11,B,4+,0,5,,,6085
1000167,P00156442,F,26-35,11,B,4+,0,8,,,7484
1000169,P00147742,M,26-35,7,B,3,0,1,16.0,,13688
1000169,P00080042,M,26-35,7,B,3,0,5,14.0,,6148
1000169,P00125042,M,26-35,7,B,3,0,11,,,4612
1000169,P00184242,M,26-35,7,B,3,0,9,15.0,,15305
1000173,P00318542,M,26-35,0,B,1,1,8,,,7343
1000173,P00113342,M,26-35,0,B,1,1,1,8.0,17.0,15474
1000173,P00301242,M,26-35,0,B,1,1,5,,,5943
1000174,P00046742,M,26-35,16,C,2,0,1,2.0,15.0,13385
1000175,P00271142,F,26-35,2,B,1,0,5,,,6044
1000176,P00177942,F,18-25,3,C,1,0,5,8.0,,6761
